# ---------------------------------- WARNING ----------------------------------------,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database may not ,,,,,
# have received Director's approval.  Any such data values are qualified as provisional and ,,,,,
# are subject to revision.  Provisional data are released on the condition that neither the ,,,,,
# USGS nor the United States Government may be held liable for any damages resulting from its use.,,,,,
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.,,,,,
#,,,,,
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
#,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
# retrieved: 2022-11-08 15:52:35 -05:00,(nadww01),,,,
#,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,
#    USGS 15484000 SALCHA R NR SALCHAKET AK,,,,,
# -----------------------------------------------------------------------------------,,,,,
#,,,,,
# TS_ID - An internal number representing a time series.,,,,,
#,,,,,
# Data provided for site 15484000,,,,,
#    TS_ID       Parameter Description,,,,,
"#    1764        00045     Precipitation, total, inches",,,,,
#,,,,,
# Data-value qualification codes included in this output:,,,,,
#     P  Provisional data subject to revision.,,,,,
#,,,,,
agency_cd,site_no,datetime,tz_cd,1764_00045,1764_00045_cd
USGS,15484000,9/20/2022 18:30,AKDT,0,P
USGS,15484000,9/20/2022 19:00,AKDT,0,P
USGS,15484000,9/20/2022 19:30,AKDT,0,P
USGS,15484000,9/20/2022 20:00,AKDT,0,P
USGS,15484000,9/20/2022 20:30,AKDT,0,P
USGS,15484000,9/20/2022 21:00,AKDT,0,P
USGS,15484000,9/20/2022 21:30,AKDT,0,P
USGS,15484000,9/20/2022 22:00,AKDT,0,P
USGS,15484000,9/20/2022 22:30,AKDT,0,P
USGS,15484000,9/20/2022 23:00,AKDT,0,P
USGS,15484000,9/20/2022 23:30,AKDT,0,P
USGS,15484000,9/21/2022 0:00,AKDT,0,P
USGS,15484000,9/21/2022 0:30,AKDT,0,P
USGS,15484000,9/21/2022 1:00,AKDT,0,P
USGS,15484000,9/21/2022 1:30,AKDT,0,P
USGS,15484000,9/21/2022 2:00,AKDT,0,P
USGS,15484000,9/21/2022 2:30,AKDT,0,P
USGS,15484000,9/21/2022 3:00,AKDT,0,P
USGS,15484000,9/21/2022 3:30,AKDT,0,P
USGS,15484000,9/21/2022 4:00,AKDT,0,P
USGS,15484000,9/21/2022 4:30,AKDT,0,P
USGS,15484000,9/21/2022 5:00,AKDT,0,P
USGS,15484000,9/21/2022 5:30,AKDT,0,P
USGS,15484000,9/21/2022 6:00,AKDT,0,P
USGS,15484000,9/21/2022 6:30,AKDT,0,P
USGS,15484000,9/21/2022 7:00,AKDT,0,P
USGS,15484000,9/21/2022 7:30,AKDT,0,P
USGS,15484000,9/21/2022 8:00,AKDT,0,P
USGS,15484000,9/21/2022 8:30,AKDT,0,P
USGS,15484000,9/21/2022 9:00,AKDT,0,P
USGS,15484000,9/21/2022 9:30,AKDT,0,P
USGS,15484000,9/21/2022 10:00,AKDT,0,P
USGS,15484000,9/21/2022 10:30,AKDT,0,P
USGS,15484000,9/21/2022 11:00,AKDT,0,P
USGS,15484000,9/21/2022 11:30,AKDT,0,P
USGS,15484000,9/21/2022 12:00,AKDT,0,P
USGS,15484000,9/21/2022 12:30,AKDT,0,P
USGS,15484000,9/21/2022 13:00,AKDT,0,P
USGS,15484000,9/21/2022 13:30,AKDT,0,P
USGS,15484000,9/21/2022 14:00,AKDT,0,P
USGS,15484000,9/21/2022 14:30,AKDT,0,P
USGS,15484000,9/21/2022 15:00,AKDT,0,P
USGS,15484000,9/21/2022 15:30,AKDT,0,P
USGS,15484000,9/21/2022 16:00,AKDT,0,P
USGS,15484000,9/21/2022 16:30,AKDT,0,P
USGS,15484000,9/21/2022 17:00,AKDT,0,P
USGS,15484000,9/21/2022 17:30,AKDT,0,P
USGS,15484000,9/21/2022 18:00,AKDT,0,P
USGS,15484000,9/21/2022 18:30,AKDT,0,P
USGS,15484000,9/21/2022 19:00,AKDT,0,P
USGS,15484000,9/21/2022 19:30,AKDT,0,P
USGS,15484000,9/21/2022 20:00,AKDT,0,P
USGS,15484000,9/21/2022 20:30,AKDT,0,P
USGS,15484000,9/21/2022 21:00,AKDT,0,P
USGS,15484000,9/21/2022 21:30,AKDT,0,P
USGS,15484000,9/21/2022 22:00,AKDT,0,P
USGS,15484000,9/21/2022 22:30,AKDT,0,P
USGS,15484000,9/21/2022 23:00,AKDT,0,P
USGS,15484000,9/21/2022 23:30,AKDT,0,P
USGS,15484000,9/22/2022 0:00,AKDT,0,P
USGS,15484000,9/22/2022 0:30,AKDT,0,P
USGS,15484000,9/22/2022 1:00,AKDT,0,P
USGS,15484000,9/22/2022 1:30,AKDT,0,P
USGS,15484000,9/22/2022 2:00,AKDT,0,P
USGS,15484000,9/22/2022 2:30,AKDT,0,P
USGS,15484000,9/22/2022 3:00,AKDT,0,P
USGS,15484000,9/22/2022 3:30,AKDT,0,P
USGS,15484000,9/22/2022 4:00,AKDT,0,P
USGS,15484000,9/22/2022 4:30,AKDT,0,P
USGS,15484000,9/22/2022 5:00,AKDT,0,P
USGS,15484000,9/22/2022 5:30,AKDT,0,P
USGS,15484000,9/22/2022 6:00,AKDT,0,P
USGS,15484000,9/22/2022 6:30,AKDT,0,P
USGS,15484000,9/22/2022 7:00,AKDT,0,P
USGS,15484000,9/22/2022 7:30,AKDT,0,P
USGS,15484000,9/22/2022 8:00,AKDT,0,P
USGS,15484000,9/22/2022 8:30,AKDT,0,P
USGS,15484000,9/22/2022 9:00,AKDT,0,P
USGS,15484000,9/22/2022 9:30,AKDT,0,P
USGS,15484000,9/22/2022 10:00,AKDT,0,P
USGS,15484000,9/22/2022 10:30,AKDT,0,P
USGS,15484000,9/22/2022 11:00,AKDT,0,P
USGS,15484000,9/22/2022 11:30,AKDT,0,P
USGS,15484000,9/22/2022 12:00,AKDT,0,P
USGS,15484000,9/22/2022 12:30,AKDT,0,P
USGS,15484000,9/22/2022 13:00,AKDT,0,P
USGS,15484000,9/22/2022 13:30,AKDT,0,P
USGS,15484000,9/22/2022 14:00,AKDT,0,P
USGS,15484000,9/22/2022 14:30,AKDT,0,P
USGS,15484000,9/22/2022 15:00,AKDT,0,P
USGS,15484000,9/22/2022 15:30,AKDT,0,P
USGS,15484000,9/22/2022 16:00,AKDT,0,P
USGS,15484000,9/22/2022 16:30,AKDT,0,P
USGS,15484000,9/22/2022 17:00,AKDT,0,P
USGS,15484000,9/22/2022 17:30,AKDT,0,P
USGS,15484000,9/22/2022 18:00,AKDT,0,P
USGS,15484000,9/22/2022 18:30,AKDT,0,P
USGS,15484000,9/22/2022 19:00,AKDT,0,P
USGS,15484000,9/22/2022 19:30,AKDT,0,P
USGS,15484000,9/22/2022 20:00,AKDT,0,P
USGS,15484000,9/22/2022 20:30,AKDT,0,P
USGS,15484000,9/22/2022 21:00,AKDT,0,P
USGS,15484000,9/22/2022 21:30,AKDT,0,P
USGS,15484000,9/22/2022 22:00,AKDT,0,P
USGS,15484000,9/22/2022 22:30,AKDT,0,P
USGS,15484000,9/22/2022 23:00,AKDT,0,P
USGS,15484000,9/22/2022 23:30,AKDT,0,P
USGS,15484000,9/23/2022 0:00,AKDT,0,P
USGS,15484000,9/23/2022 0:30,AKDT,0,P
USGS,15484000,9/23/2022 1:00,AKDT,0,P
USGS,15484000,9/23/2022 1:30,AKDT,0,P
USGS,15484000,9/23/2022 2:00,AKDT,0,P
USGS,15484000,9/23/2022 2:30,AKDT,0,P
USGS,15484000,9/23/2022 3:00,AKDT,0,P
USGS,15484000,9/23/2022 3:30,AKDT,0,P
USGS,15484000,9/23/2022 4:00,AKDT,0,P
USGS,15484000,9/23/2022 4:30,AKDT,0,P
USGS,15484000,9/23/2022 5:00,AKDT,0,P
USGS,15484000,9/23/2022 5:30,AKDT,0,P
USGS,15484000,9/23/2022 6:00,AKDT,0,P
USGS,15484000,9/23/2022 6:30,AKDT,0,P
USGS,15484000,9/23/2022 7:00,AKDT,0,P
USGS,15484000,9/23/2022 7:30,AKDT,0,P
USGS,15484000,9/23/2022 8:00,AKDT,0,P
USGS,15484000,9/23/2022 8:30,AKDT,0,P
USGS,15484000,9/23/2022 9:00,AKDT,0,P
USGS,15484000,9/23/2022 9:30,AKDT,0,P
USGS,15484000,9/23/2022 10:00,AKDT,0,P
USGS,15484000,9/23/2022 10:30,AKDT,0,P
USGS,15484000,9/23/2022 11:00,AKDT,0,P
USGS,15484000,9/23/2022 11:30,AKDT,0,P
USGS,15484000,9/23/2022 12:00,AKDT,0,P
USGS,15484000,9/23/2022 12:30,AKDT,0,P
USGS,15484000,9/23/2022 13:00,AKDT,0,P
USGS,15484000,9/23/2022 13:30,AKDT,0,P
USGS,15484000,9/23/2022 14:00,AKDT,0,P
USGS,15484000,9/23/2022 14:30,AKDT,0,P
USGS,15484000,9/23/2022 15:00,AKDT,0,P
USGS,15484000,9/23/2022 15:30,AKDT,0,P
USGS,15484000,9/23/2022 16:00,AKDT,0,P
USGS,15484000,9/23/2022 16:30,AKDT,0,P
USGS,15484000,9/23/2022 17:00,AKDT,0,P
USGS,15484000,9/23/2022 17:30,AKDT,0,P
USGS,15484000,9/23/2022 18:00,AKDT,0,P
USGS,15484000,9/23/2022 18:30,AKDT,0,P
USGS,15484000,9/23/2022 19:00,AKDT,0,P
USGS,15484000,9/23/2022 19:30,AKDT,0,P
USGS,15484000,9/23/2022 20:00,AKDT,0,P
USGS,15484000,9/23/2022 20:30,AKDT,0,P
USGS,15484000,9/23/2022 21:00,AKDT,0,P
USGS,15484000,9/23/2022 21:30,AKDT,0,P
USGS,15484000,9/23/2022 22:00,AKDT,0,P
USGS,15484000,9/23/2022 22:30,AKDT,0,P
USGS,15484000,9/23/2022 23:00,AKDT,0,P
USGS,15484000,9/23/2022 23:30,AKDT,0,P
USGS,15484000,9/24/2022 0:00,AKDT,0,P
USGS,15484000,9/24/2022 0:30,AKDT,0,P
USGS,15484000,9/24/2022 1:00,AKDT,0,P
USGS,15484000,9/24/2022 1:30,AKDT,0,P
USGS,15484000,9/24/2022 2:00,AKDT,0,P
USGS,15484000,9/24/2022 2:30,AKDT,0,P
USGS,15484000,9/24/2022 3:00,AKDT,0,P
USGS,15484000,9/24/2022 3:30,AKDT,0,P
USGS,15484000,9/24/2022 4:00,AKDT,0,P
USGS,15484000,9/24/2022 4:30,AKDT,0,P
USGS,15484000,9/24/2022 5:00,AKDT,0,P
USGS,15484000,9/24/2022 5:30,AKDT,0,P
USGS,15484000,9/24/2022 6:00,AKDT,0,P
USGS,15484000,9/24/2022 6:30,AKDT,0,P
USGS,15484000,9/24/2022 7:00,AKDT,0,P
USGS,15484000,9/24/2022 7:30,AKDT,0,P
USGS,15484000,9/24/2022 8:00,AKDT,0,P
USGS,15484000,9/24/2022 8:30,AKDT,0,P
USGS,15484000,9/24/2022 9:00,AKDT,0,P
USGS,15484000,9/24/2022 9:30,AKDT,0,P
USGS,15484000,9/24/2022 10:00,AKDT,0,P
USGS,15484000,9/24/2022 10:30,AKDT,0,P
USGS,15484000,9/24/2022 11:00,AKDT,0,P
USGS,15484000,9/24/2022 11:30,AKDT,0,P
USGS,15484000,9/24/2022 12:00,AKDT,0,P
USGS,15484000,9/24/2022 12:30,AKDT,0,P
USGS,15484000,9/24/2022 13:00,AKDT,0,P
USGS,15484000,9/24/2022 13:30,AKDT,0,P
USGS,15484000,9/24/2022 14:00,AKDT,0,P
USGS,15484000,9/24/2022 14:30,AKDT,0,P
USGS,15484000,9/24/2022 15:00,AKDT,0,P
USGS,15484000,9/24/2022 15:30,AKDT,0,P
USGS,15484000,9/24/2022 16:00,AKDT,0,P
USGS,15484000,9/24/2022 16:30,AKDT,0,P
USGS,15484000,9/24/2022 17:00,AKDT,0,P
USGS,15484000,9/24/2022 17:30,AKDT,0,P
USGS,15484000,9/24/2022 18:00,AKDT,0,P
USGS,15484000,9/24/2022 18:30,AKDT,0,P
USGS,15484000,9/24/2022 19:00,AKDT,0,P
USGS,15484000,9/24/2022 19:30,AKDT,0,P
USGS,15484000,9/24/2022 20:00,AKDT,0,P
USGS,15484000,9/24/2022 20:30,AKDT,0,P
USGS,15484000,9/24/2022 21:00,AKDT,0,P
USGS,15484000,9/24/2022 21:30,AKDT,0,P
USGS,15484000,9/24/2022 22:00,AKDT,0,P
USGS,15484000,9/24/2022 22:30,AKDT,0,P
USGS,15484000,9/24/2022 23:00,AKDT,0,P
USGS,15484000,9/24/2022 23:30,AKDT,0,P
USGS,15484000,9/25/2022 0:00,AKDT,0,P
USGS,15484000,9/25/2022 0:30,AKDT,0,P
USGS,15484000,9/25/2022 1:00,AKDT,0,P
USGS,15484000,9/25/2022 1:30,AKDT,0,P
USGS,15484000,9/25/2022 2:00,AKDT,0,P
USGS,15484000,9/25/2022 2:30,AKDT,0,P
USGS,15484000,9/25/2022 3:00,AKDT,0,P
USGS,15484000,9/25/2022 3:30,AKDT,0,P
USGS,15484000,9/25/2022 4:00,AKDT,0,P
USGS,15484000,9/25/2022 4:30,AKDT,0,P
USGS,15484000,9/25/2022 5:00,AKDT,0,P
USGS,15484000,9/25/2022 5:30,AKDT,0,P
USGS,15484000,9/25/2022 6:00,AKDT,0,P
USGS,15484000,9/25/2022 6:30,AKDT,0,P
USGS,15484000,9/25/2022 7:00,AKDT,0,P
USGS,15484000,9/25/2022 7:30,AKDT,0,P
USGS,15484000,9/25/2022 8:00,AKDT,0,P
USGS,15484000,9/25/2022 8:30,AKDT,0,P
USGS,15484000,9/25/2022 9:00,AKDT,0,P
USGS,15484000,9/25/2022 9:30,AKDT,0,P
USGS,15484000,9/25/2022 10:00,AKDT,0,P
USGS,15484000,9/25/2022 10:30,AKDT,0,P
USGS,15484000,9/25/2022 11:00,AKDT,0,P
USGS,15484000,9/25/2022 11:30,AKDT,0,P
USGS,15484000,9/25/2022 12:00,AKDT,0,P
USGS,15484000,9/25/2022 12:30,AKDT,0,P
USGS,15484000,9/25/2022 13:00,AKDT,0,P
USGS,15484000,9/25/2022 13:30,AKDT,0,P
USGS,15484000,9/25/2022 14:00,AKDT,0,P
USGS,15484000,9/25/2022 14:30,AKDT,0,P
USGS,15484000,9/25/2022 15:00,AKDT,0,P
USGS,15484000,9/25/2022 15:30,AKDT,0,P
USGS,15484000,9/25/2022 16:00,AKDT,0,P
USGS,15484000,9/25/2022 16:30,AKDT,0,P
USGS,15484000,9/25/2022 17:00,AKDT,0,P
USGS,15484000,9/25/2022 17:30,AKDT,0,P
USGS,15484000,9/25/2022 18:00,AKDT,0,P
USGS,15484000,9/25/2022 18:30,AKDT,0,P
USGS,15484000,9/25/2022 19:00,AKDT,0,P
USGS,15484000,9/25/2022 19:30,AKDT,0,P
USGS,15484000,9/25/2022 20:00,AKDT,0,P
USGS,15484000,9/25/2022 20:30,AKDT,0,P
USGS,15484000,9/25/2022 21:00,AKDT,0,P
USGS,15484000,9/25/2022 21:30,AKDT,0,P
USGS,15484000,9/25/2022 22:00,AKDT,0,P
USGS,15484000,9/25/2022 22:30,AKDT,0,P
USGS,15484000,9/25/2022 23:00,AKDT,0,P
USGS,15484000,9/25/2022 23:30,AKDT,0,P
USGS,15484000,9/26/2022 0:00,AKDT,0,P
USGS,15484000,9/26/2022 0:30,AKDT,0,P
USGS,15484000,9/26/2022 1:00,AKDT,0,P
USGS,15484000,9/26/2022 1:30,AKDT,0,P
USGS,15484000,9/26/2022 2:00,AKDT,0,P
USGS,15484000,9/26/2022 2:30,AKDT,0,P
USGS,15484000,9/26/2022 3:00,AKDT,0,P
USGS,15484000,9/26/2022 3:30,AKDT,0,P
USGS,15484000,9/26/2022 4:00,AKDT,0,P
USGS,15484000,9/26/2022 4:30,AKDT,0,P
USGS,15484000,9/26/2022 5:00,AKDT,0,P
USGS,15484000,9/26/2022 5:30,AKDT,0,P
USGS,15484000,9/26/2022 6:00,AKDT,0,P
USGS,15484000,9/26/2022 6:30,AKDT,0,P
USGS,15484000,9/26/2022 7:00,AKDT,0,P
USGS,15484000,9/26/2022 7:30,AKDT,0,P
USGS,15484000,9/26/2022 8:00,AKDT,0,P
USGS,15484000,9/26/2022 8:30,AKDT,0,P
USGS,15484000,9/26/2022 9:00,AKDT,0,P
USGS,15484000,9/26/2022 9:30,AKDT,0,P
USGS,15484000,9/26/2022 10:00,AKDT,0,P
USGS,15484000,9/26/2022 10:30,AKDT,0,P
USGS,15484000,9/26/2022 11:00,AKDT,0,P
USGS,15484000,9/26/2022 11:30,AKDT,0,P
USGS,15484000,9/26/2022 12:00,AKDT,0,P
USGS,15484000,9/26/2022 12:30,AKDT,0,P
USGS,15484000,9/26/2022 13:00,AKDT,0,P
USGS,15484000,9/26/2022 13:30,AKDT,0,P
USGS,15484000,9/26/2022 14:00,AKDT,0,P
USGS,15484000,9/26/2022 14:30,AKDT,0,P
USGS,15484000,9/26/2022 15:00,AKDT,0,P
USGS,15484000,9/26/2022 15:30,AKDT,0,P
USGS,15484000,9/26/2022 16:00,AKDT,0,P
USGS,15484000,9/26/2022 16:30,AKDT,0,P
USGS,15484000,9/26/2022 17:00,AKDT,0,P
USGS,15484000,9/26/2022 17:30,AKDT,0,P
USGS,15484000,9/26/2022 18:00,AKDT,0,P
USGS,15484000,9/26/2022 18:30,AKDT,0,P
USGS,15484000,9/26/2022 19:00,AKDT,0,P
USGS,15484000,9/26/2022 19:30,AKDT,0,P
USGS,15484000,9/26/2022 20:00,AKDT,0,P
USGS,15484000,9/26/2022 20:30,AKDT,0,P
USGS,15484000,9/26/2022 21:00,AKDT,0,P
USGS,15484000,9/26/2022 21:30,AKDT,0,P
USGS,15484000,9/26/2022 22:00,AKDT,0,P
USGS,15484000,9/26/2022 22:30,AKDT,0,P
USGS,15484000,9/26/2022 23:00,AKDT,0,P
USGS,15484000,9/26/2022 23:30,AKDT,0.01,P
USGS,15484000,9/27/2022 0:00,AKDT,0,P
USGS,15484000,9/27/2022 0:30,AKDT,0,P
USGS,15484000,9/27/2022 1:00,AKDT,0,P
USGS,15484000,9/27/2022 1:30,AKDT,0,P
USGS,15484000,9/27/2022 2:00,AKDT,0,P
USGS,15484000,9/27/2022 2:30,AKDT,0,P
USGS,15484000,9/27/2022 3:00,AKDT,0,P
USGS,15484000,9/27/2022 3:30,AKDT,0,P
USGS,15484000,9/27/2022 4:00,AKDT,0,P
USGS,15484000,9/27/2022 4:30,AKDT,0,P
USGS,15484000,9/27/2022 5:00,AKDT,0,P
USGS,15484000,9/27/2022 5:30,AKDT,0,P
USGS,15484000,9/27/2022 6:00,AKDT,0,P
USGS,15484000,9/27/2022 6:30,AKDT,0,P
USGS,15484000,9/27/2022 7:00,AKDT,0,P
USGS,15484000,9/27/2022 7:30,AKDT,0,P
USGS,15484000,9/27/2022 8:00,AKDT,0,P
USGS,15484000,9/27/2022 8:30,AKDT,0,P
USGS,15484000,9/27/2022 9:00,AKDT,0,P
USGS,15484000,9/27/2022 9:30,AKDT,0,P
USGS,15484000,9/27/2022 10:00,AKDT,0,P
USGS,15484000,9/27/2022 10:30,AKDT,0,P
USGS,15484000,9/27/2022 11:00,AKDT,0,P
USGS,15484000,9/27/2022 11:30,AKDT,0,P
USGS,15484000,9/27/2022 12:00,AKDT,0,P
USGS,15484000,9/27/2022 12:30,AKDT,0,P
USGS,15484000,9/27/2022 13:00,AKDT,0,P
USGS,15484000,9/27/2022 13:30,AKDT,0,P
USGS,15484000,9/27/2022 14:00,AKDT,0,P
USGS,15484000,9/27/2022 14:30,AKDT,0,P
USGS,15484000,9/27/2022 15:00,AKDT,0,P
USGS,15484000,9/27/2022 15:30,AKDT,0,P
USGS,15484000,9/27/2022 16:00,AKDT,0,P
USGS,15484000,9/27/2022 16:30,AKDT,0,P
USGS,15484000,9/27/2022 17:00,AKDT,0,P
USGS,15484000,9/27/2022 17:30,AKDT,0,P
USGS,15484000,9/27/2022 18:00,AKDT,0,P
USGS,15484000,9/27/2022 18:30,AKDT,0,P
USGS,15484000,9/27/2022 19:00,AKDT,0,P
USGS,15484000,9/27/2022 19:30,AKDT,0,P
USGS,15484000,9/27/2022 20:00,AKDT,0,P
USGS,15484000,9/27/2022 20:30,AKDT,0,P
USGS,15484000,9/27/2022 21:00,AKDT,0,P
USGS,15484000,9/27/2022 21:30,AKDT,0,P
USGS,15484000,9/27/2022 22:00,AKDT,0,P
USGS,15484000,9/27/2022 22:30,AKDT,0,P
USGS,15484000,9/27/2022 23:00,AKDT,0,P
USGS,15484000,9/27/2022 23:30,AKDT,0,P
USGS,15484000,9/28/2022 0:00,AKDT,0,P
USGS,15484000,9/28/2022 0:30,AKDT,0,P
USGS,15484000,9/28/2022 1:00,AKDT,0,P
USGS,15484000,9/28/2022 1:30,AKDT,0,P
USGS,15484000,9/28/2022 2:00,AKDT,0,P
USGS,15484000,9/28/2022 2:30,AKDT,0,P
USGS,15484000,9/28/2022 3:00,AKDT,0,P
USGS,15484000,9/28/2022 3:30,AKDT,0,P
USGS,15484000,9/28/2022 4:00,AKDT,0,P
USGS,15484000,9/28/2022 4:30,AKDT,0,P
USGS,15484000,9/28/2022 5:00,AKDT,0,P
USGS,15484000,9/28/2022 5:30,AKDT,0,P
USGS,15484000,9/28/2022 6:00,AKDT,0,P
USGS,15484000,9/28/2022 6:30,AKDT,0,P
USGS,15484000,9/28/2022 7:00,AKDT,0,P
USGS,15484000,9/28/2022 7:30,AKDT,0,P
USGS,15484000,9/28/2022 8:00,AKDT,0,P
USGS,15484000,9/28/2022 8:30,AKDT,0,P
USGS,15484000,9/28/2022 9:00,AKDT,0,P
USGS,15484000,9/28/2022 9:30,AKDT,0,P
USGS,15484000,9/28/2022 10:00,AKDT,0,P
USGS,15484000,9/28/2022 10:30,AKDT,0,P
USGS,15484000,9/28/2022 11:00,AKDT,0,P
USGS,15484000,9/28/2022 11:30,AKDT,0,P
USGS,15484000,9/28/2022 12:00,AKDT,0,P
USGS,15484000,9/28/2022 12:30,AKDT,0,P
USGS,15484000,9/28/2022 13:00,AKDT,0,P
USGS,15484000,9/28/2022 13:30,AKDT,0,P
USGS,15484000,9/28/2022 14:00,AKDT,0,P
USGS,15484000,9/28/2022 14:30,AKDT,0,P
USGS,15484000,9/28/2022 15:00,AKDT,0,P
USGS,15484000,9/28/2022 15:30,AKDT,0,P
USGS,15484000,9/28/2022 16:00,AKDT,0,P
USGS,15484000,9/28/2022 16:30,AKDT,0,P
USGS,15484000,9/28/2022 17:00,AKDT,0,P
USGS,15484000,9/28/2022 17:30,AKDT,0,P
USGS,15484000,9/28/2022 18:00,AKDT,0,P
USGS,15484000,9/28/2022 18:30,AKDT,0,P
USGS,15484000,9/28/2022 19:00,AKDT,0,P
USGS,15484000,9/28/2022 19:30,AKDT,0,P
USGS,15484000,9/28/2022 20:00,AKDT,0,P
USGS,15484000,9/28/2022 20:30,AKDT,0,P
USGS,15484000,9/28/2022 21:00,AKDT,0,P
USGS,15484000,9/28/2022 21:30,AKDT,0,P
USGS,15484000,9/28/2022 22:00,AKDT,0,P
USGS,15484000,9/28/2022 22:30,AKDT,0,P
USGS,15484000,9/28/2022 23:00,AKDT,0,P
USGS,15484000,9/28/2022 23:30,AKDT,0,P
USGS,15484000,9/29/2022 0:00,AKDT,0,P
USGS,15484000,9/29/2022 0:30,AKDT,0,P
USGS,15484000,9/29/2022 1:00,AKDT,0,P
USGS,15484000,9/29/2022 1:30,AKDT,0,P
USGS,15484000,9/29/2022 2:00,AKDT,0,P
USGS,15484000,9/29/2022 2:30,AKDT,0,P
USGS,15484000,9/29/2022 3:00,AKDT,0,P
USGS,15484000,9/29/2022 3:30,AKDT,0,P
USGS,15484000,9/29/2022 4:00,AKDT,0,P
USGS,15484000,9/29/2022 4:30,AKDT,0,P
USGS,15484000,9/29/2022 5:00,AKDT,0,P
USGS,15484000,9/29/2022 5:30,AKDT,0,P
USGS,15484000,9/29/2022 6:00,AKDT,0,P
USGS,15484000,9/29/2022 6:30,AKDT,0,P
USGS,15484000,9/29/2022 7:00,AKDT,0,P
USGS,15484000,9/29/2022 7:30,AKDT,0,P
USGS,15484000,9/29/2022 8:00,AKDT,0,P
USGS,15484000,9/29/2022 8:30,AKDT,0,P
USGS,15484000,9/29/2022 9:00,AKDT,0,P
USGS,15484000,9/29/2022 9:30,AKDT,0,P
USGS,15484000,9/29/2022 10:00,AKDT,0,P
USGS,15484000,9/29/2022 10:30,AKDT,0,P
USGS,15484000,9/29/2022 11:00,AKDT,0,P
USGS,15484000,9/29/2022 11:30,AKDT,0,P
USGS,15484000,9/29/2022 12:00,AKDT,0,P
USGS,15484000,9/29/2022 12:30,AKDT,0,P
USGS,15484000,9/29/2022 13:00,AKDT,0,P
USGS,15484000,9/29/2022 13:30,AKDT,0,P
USGS,15484000,9/29/2022 14:00,AKDT,0,P
USGS,15484000,9/29/2022 14:30,AKDT,0,P
USGS,15484000,9/29/2022 15:00,AKDT,0,P
USGS,15484000,9/29/2022 15:30,AKDT,0,P
USGS,15484000,9/29/2022 16:00,AKDT,0,P
USGS,15484000,9/29/2022 16:30,AKDT,0,P
USGS,15484000,9/29/2022 17:00,AKDT,0,P
USGS,15484000,9/29/2022 17:30,AKDT,0,P
USGS,15484000,9/29/2022 18:00,AKDT,0,P
USGS,15484000,9/29/2022 18:30,AKDT,0,P
USGS,15484000,9/29/2022 19:00,AKDT,0,P
USGS,15484000,9/29/2022 19:30,AKDT,0,P
USGS,15484000,9/29/2022 20:00,AKDT,0,P
USGS,15484000,9/29/2022 20:30,AKDT,0,P
USGS,15484000,9/29/2022 21:00,AKDT,0,P
USGS,15484000,9/29/2022 21:30,AKDT,0,P
USGS,15484000,9/29/2022 22:00,AKDT,0,P
USGS,15484000,9/29/2022 22:30,AKDT,0,P
USGS,15484000,9/29/2022 23:00,AKDT,0,P
USGS,15484000,9/29/2022 23:30,AKDT,0,P
USGS,15484000,9/30/2022 0:00,AKDT,0,P
USGS,15484000,9/30/2022 0:30,AKDT,0,P
USGS,15484000,9/30/2022 1:00,AKDT,0,P
USGS,15484000,9/30/2022 1:30,AKDT,0,P
USGS,15484000,9/30/2022 2:00,AKDT,0,P
USGS,15484000,9/30/2022 2:30,AKDT,0,P
USGS,15484000,9/30/2022 3:00,AKDT,0,P
USGS,15484000,9/30/2022 3:30,AKDT,0,P
USGS,15484000,9/30/2022 4:00,AKDT,0,P
USGS,15484000,9/30/2022 4:30,AKDT,0,P
USGS,15484000,9/30/2022 5:00,AKDT,0,P
USGS,15484000,9/30/2022 5:30,AKDT,0,P
USGS,15484000,9/30/2022 6:00,AKDT,0,P
USGS,15484000,9/30/2022 6:30,AKDT,0,P
USGS,15484000,9/30/2022 7:00,AKDT,0,P
USGS,15484000,9/30/2022 7:30,AKDT,0,P
USGS,15484000,9/30/2022 8:00,AKDT,0,P
USGS,15484000,9/30/2022 8:30,AKDT,0,P
USGS,15484000,9/30/2022 9:00,AKDT,0,P
USGS,15484000,9/30/2022 9:30,AKDT,0,P
USGS,15484000,9/30/2022 10:00,AKDT,0,P
USGS,15484000,9/30/2022 10:30,AKDT,0,P
USGS,15484000,9/30/2022 11:00,AKDT,0,P
USGS,15484000,9/30/2022 11:30,AKDT,0,P
USGS,15484000,9/30/2022 12:00,AKDT,0,P
USGS,15484000,9/30/2022 12:30,AKDT,0,P
USGS,15484000,9/30/2022 13:00,AKDT,0,P
USGS,15484000,9/30/2022 13:30,AKDT,0,P
USGS,15484000,9/30/2022 14:00,AKDT,0,P
USGS,15484000,9/30/2022 14:30,AKDT,0,P
USGS,15484000,9/30/2022 15:00,AKDT,0,P
USGS,15484000,9/30/2022 15:30,AKDT,0,P
USGS,15484000,9/30/2022 16:00,AKDT,0,P
USGS,15484000,9/30/2022 16:30,AKDT,0,P
